feature,gain,perm,shap,score,fold
fr_priamide,65.70927906036377,4.8027004285911e-06,0.0001348318535693943,0.17281123502304147,1
fr_pyridine,360.37230920791626,0.000248423081574245,0.0017230685562517696,0.4516132626728111,1
fr_quatN,0.0,0.0,0.0,0.0737327603686636,1
fr_term_acetylene,23.304710388183594,9.888447720762806e-07,3.849391056210995e-06,0.11981577419354839,1
fr_tetrazole,97.92898941040039,0.00013505079785282038,8.111569826147544e-05,0.2626730046082949,1
fr_unbrch_alkane,190.89833974838257,1.0050825993623836e-05,0.00013480528141085522,0.18663621198156685,1
fr_urea,22.083380222320557,-3.384452940125016e-10,1.4402791095711178e-05,0.08294940552995392,1
cnt_C,205.60105919837952,1.8281076150866717e-05,0.00017712864416616694,0.20276526267281106,1
cnt_N,713.1338396072388,0.0024908750472321496,0.009592290920739271,0.8410142764976959,1
cnt_O,125.05660104751587,8.589720609075702e-06,7.289737879173624e-05,0.16820298156682026,1
cnt_H,2476.2526383399963,0.0041399885556734515,0.019163149124280486,0.8940098479262671,1
n_total_atoms,744.2242305278778,0.00012466045932371105,0.0005434656155553402,0.32718941013824887,1
fc_abs_sum,25.6122407913208,-9.522481750046108e-05,0.0004960015614019458,0.13824896313364055,1
n_aromatic_atom,359.82064056396484,0.0016893471024836848,0.00679818301432349,0.7834104930875575,1
n_ring_atom,938.142270565033,0.0005671486351142508,0.0022240090026587446,0.5529958801843319,1
n_sp,85.9344596862793,2.323720700936338e-05,8.343307960311524e-05,0.18894027649769587,1
n_sp2,102327.58175826073,0.3781209591565637,0.5760139628941309,1.000001,1
n_sp3,602.4735202789307,0.0005420704948514987,0.001942582399331883,0.5322584746543778,1
n_deg1,259.83188915252686,6.949223566038443e-06,0.0001370188643348864,0.1866362534562212,1
n_deg2,1194.7379312515259,0.0001780954741934182,0.001121519473070255,0.3917055898617512,1
n_deg3,1286.2155022621155,0.0007419602975760276,0.0023724436450222202,0.5829498387096774,1
n_deg4,245.70789909362793,-9.421031676837833e-05,0.0008418601251232845,0.17511551152073734,1
n_pos_charge,0.0,0.0,0.0,0.0737327603686636,1
n_bonds,156.15516185760498,0.0012737287671705899,0.001998287463471362,0.6013827235023042,1
n_single,328.79519176483154,4.569873145323644e-05,0.000739230714737962,0.3087561013824885,1
n_double,1500.7778086662292,0.006062625401513916,0.01672080656008905,0.898618064516129,1
n_triple,0.0,0.0,0.0,0.0737327603686636,1
n_arom_bond,0.0,0.0,0.0,0.0737327603686636,1
n_conj_bond,13066.988562583923,0.16675440363140065,0.17973835504791968,0.9953926912442397,1
n_ring_bond,721.2967052459717,0.00020722818879366777,0.00189310311432799,0.44700506451612904,1
max_ring_size,2408.5192193984985,0.011308378323712032,0.02869805405624704,0.9377886451612903,1
n_carbo_ring,18.836400032043457,5.113310036042318e-06,2.2475827285572052e-05,0.14746552995391704,1
ring_3,738.1616535186768,0.0007893462520663974,0.002055460728103175,0.566820737327189,1
ring_4,641.8012170791626,0.0008451473656078512,0.0028073219543051564,0.6059912027649771,1
ring_5,1100.448400259018,0.0004267701321726436,0.0029874272479248087,0.5737332211981567,1
ring_6,484.6995313167572,0.00018108521392271038,0.0007229635078306614,0.3594473870967742,1
ring_7,17.991990089416504,6.180380156151077e-07,6.254337448959872e-06,0.12211989861751152,1
ring_8,37.4471697807312,6.755099899619088e-06,5.1109045166688574e-05,0.15898629953917048,1
r_hetero,322.3872015476227,-2.9991621548469683e-05,0.0003044352940592233,0.13824917511520735,1
r_aromatic_atom,173.9905481338501,5.4441114229664135e-05,0.0005392705819454971,0.29493112442396313,1
r_ring_atom,707.3954317569733,0.00043354115358593126,0.0008410989834611134,0.44009261290322577,1
r_sp,180.22096014022827,3.150962847178751e-05,0.0002760027485172033,0.2488481843317972,1
r_sp2,1297.1673181056976,0.0014536383392066976,0.005415067893646076,0.7327194285714286,1
r_sp3,1928.6921632289886,0.0014787181913874681,0.009598564490989815,0.7903231705069124,1
r_double,1114.6654388904572,0.0007157269590380655,0.0017589060908405063,0.5391710138248847,1
r_triple,304.9202010631561,6.740515946723757e-05,0.0009614968111905561,0.3387099953917051,1
r_arom_bond,23.433839797973633,4.611761214057264e-06,0.0001436825028994213,0.17511531797235025,1
r_conj_bond,8207.767793655396,0.021971296963587367,0.02693765279002614,0.9423972258064516,1
r_multiple,4567.535750389099,0.04521378584493196,0.0631559528544911,0.9746551244239632,1
MaxAbsEStateIndex,7144.591529846191,0.0012940582429276926,0.004351367564993133,0.6866368202764978,2
MinAbsEStateIndex,11900.66736292839,0.0005342581062889373,0.003164357025879351,0.5829502903225806,2
MinEStateIndex,6054.955999851227,0.0001327539345628459,0.0030196854679715437,0.4884800967741935,2
qed,11732.039212226868,0.001731306314510911,0.007650313401430011,0.7811069677419354,2
SPS,5118.601742506027,0.0014977392116307664,0.0050066875332410105,0.7281113778801843,2
MolWt,3129.758973836899,-5.6331066179621245e-05,0.003133546982033768,0.3018439769585254,2
HeavyAtomMolWt,1493.4051127433777,0.0001460661972023214,0.001107709742790143,0.4032263640552995,2
ExactMolWt,41.57261037826538,1.4718765201648942e-06,4.373768054381922e-05,0.17972365437788018,2
NumValenceElectrons,436.3573579788208,0.0001042083196684307,0.0011163065333405341,0.37327225806451614,2
MaxPartialCharge,11423.554502010345,0.008871928609555551,0.015072933853526966,0.9078350691244239,2
MinPartialCharge,8295.958201408386,0.0037247231377449397,0.009833110575004748,0.8571437603686637,2
MaxAbsPartialCharge,5138.106150865555,0.004994754493694281,0.01517115551470532,0.8847934101382489,2
MinAbsPartialCharge,3340.6690855026245,0.002827757459893371,0.010354800923699467,0.8387103548387097,2
FpDensityMorgan1,3281.8673787117004,0.00014175165512400056,0.001355894024960643,0.412443064516129,2
FpDensityMorgan2,4034.9976468086243,0.0006990513619479555,0.002352279188613725,0.5691251520737327,2
FpDensityMorgan3,5834.794006586075,0.0010567557040361275,0.003623393724259466,0.6382496682027651,2
BCUT2D_MWHI,9797.709129571915,0.005888699576726464,0.014896062038999111,0.8917060092165898,2
BCUT2D_MWLOW,11485.781414031982,0.007111470356632427,0.024397699922274408,0.9216599585253457,2
BCUT2D_CHGHI,7237.941433191299,0.0021026201504557363,0.007436648423751525,0.7972359032258064,2
BCUT2D_CHGLO,8710.654659032822,0.0018926837602202928,0.0055555632776096335,0.7626737235023041,2
BCUT2D_LOGPHI,7685.203602552414,0.002369487428455891,0.005096587123212288,0.7741944331797235,2
BCUT2D_LOGPLOW,11055.836916446686,0.0034380195138438373,0.008501792095126116,0.8479272304147465,2
BCUT2D_MRHI,26280.337131500244,0.10222986959070493,0.1141234478567227,0.990784405529954,2
BCUT2D_MRLOW,8897.875507354736,0.00513717768837284,0.015440023110020528,0.8894018433179723,2
AvgIpc,9556.821731567383,0.002638299440037023,0.010722547477034775,0.8387106129032257,2
BalabanJ,8389.42182970047,0.0018370655058689122,0.006198306313265794,0.7603695714285713,2
BertzCT,15959.121283531189,0.0336104982351353,0.07547463917499184,0.9723512211981566,2
Chi0,1739.8123195171356,-6.897889267715173e-06,0.0008602942501129485,0.20276555299539173,2
Chi0n,4650.152562618256,3.663755573194427e-05,0.001445447173319057,0.35944775576036864,2
Chi1,6061.38553071022,0.0012984114440117323,0.0069109652304887356,0.7396321751152074,2
Chi1n,4650.4662845134735,0.00013963184622287073,0.0018912446916478454,0.4539178064516129,2
Chi2n,5056.179283380508,3.090921159785154e-05,0.0017238544410276997,0.3686643686635944,2
Chi3n,4505.471480846405,0.0004165085098036536,0.002154071308305583,0.5299546589861751,2
Chi4n,4535.28965139389,0.0004525342909574348,0.0018856955183520956,0.520738073732719,2
HallKierAlpha,4935.67055606842,0.0374372586223408,0.05936509062282417,0.9700468433179723,2
Ipc,6812.047114372253,0.0003235381384413816,0.00464643862696304,0.5921667649769585,2
Kappa1,3062.5885605812073,0.0012736012464326595,0.005554547796567846,0.7211988110599078,2
Kappa2,3438.0291800498962,0.0010301193098774196,0.0030477086094834235,0.615208069124424,2
Kappa3,6418.778790712357,0.0016735780764262187,0.00699783609845949,0.7672819677419355,2
LabuteASA,3734.156228542328,1.10518848978447e-05,0.0018409704490234676,0.3640560230414746,2
PEOE_VSA1,3418.209835290909,0.00035553524060087384,0.0017966775269123022,0.49308824884792624,2
PEOE_VSA10,5988.716438770294,0.000344372876064436,0.003590261738349611,0.5622128110599078,2
PEOE_VSA11,4177.18866276741,0.0010735620248030098,0.0037675590918122698,0.6428578755760368,2
PEOE_VSA12,2420.6633245944977,0.0004772651026677233,0.0014233272577836432,0.4907840368663594,2
PEOE_VSA13,1888.2328441143036,0.00038299791291289685,0.0018875655970250328,0.5069130414746544,2
PEOE_VSA14,3438.568459033966,0.005580462161076905,0.015853684945093215,0.9009223594470045,2
PEOE_VSA2,3566.9526731967926,0.001412482205865756,0.004059267971136646,0.6912449539170507,2
PEOE_VSA3,1220.7401604652405,0.0009572571232615013,0.0014185509847469402,0.5207378479262673,2
PEOE_VSA4,1160.536831855774,0.000947264955814342,0.004662099625905263,0.6635949815668203,2
PEOE_VSA5,1198.9296774864197,0.0002760629825861949,0.003789268725709999,0.5506917603686636,2
PEOE_VSA6,3543.6140637397766,0.0013813212365090589,0.008452369073599001,0.7672818156682027,2
PEOE_VSA7,5028.216294765472,0.003374679084634563,0.011319637055522776,0.8617519216589861,2
PEOE_VSA8,6957.487123012543,0.0012297982427321719,0.004747038535207511,0.6981575529953916,2
PEOE_VSA9,7711.026542663574,0.0013848444888930277,0.004486381781517859,0.7050700184331796,2
SMR_VSA1,1431.2271718978882,0.00018328179430183723,0.001004292857338488,0.4032263502304147,2
SMR_VSA10,5928.9495968818665,0.0252603229423291,0.03913455782461299,0.9608303179723502,2
SMR_VSA2,1065.5047917366028,0.0013019960269543163,0.00438075184277162,0.6935488894009217,2
SMR_VSA3,3620.595447063446,0.006173449291630939,0.019439834754729685,0.914747262672811,2
SMR_VSA4,2069.3936684131622,0.00035696852568243843,0.004448584285334519,0.5990789447004609,2
SMR_VSA5,5230.730102300644,0.0011332184869829065,0.004996916416974254,0.6981574746543778,2
SMR_VSA6,3410.3556139469147,0.0008162485337596115,0.004778149206460981,0.6612910092165899,2
SMR_VSA7,3349.611496925354,0.0032672901415170042,0.014296903936606807,0.8663601290322581,2
SMR_VSA9,742.1110799312592,0.00012403318382190888,0.001167610150391839,0.3870972258064516,2
SlogP_VSA1,2792.8830955028534,0.001911780915746969,0.009460272859073646,0.8110605483870968,2
SlogP_VSA10,493.0315611362457,0.0001347438185622163,0.00173021109303399,0.43318011981566823,2
SlogP_VSA11,499.97569155693054,0.0002801329025813204,0.000805601743075475,0.41013864976958525,2
SlogP_VSA2,9088.175115346909,0.008347344704209675,0.029549984528073735,0.9400930967741935,2
SlogP_VSA3,1569.208710193634,0.0008893187129892455,0.0034357686966976376,0.615207935483871,2
SlogP_VSA4,2368.0843029022217,0.00012455198871954009,0.001242822198063592,0.39170569124423965,2
SlogP_VSA5,3470.099358558655,0.0029804636978238543,0.019381095333957245,0.8801850368663594,2
SlogP_VSA6,4246.045150518417,0.00779228515410973,0.025671658226802393,0.9285721658986176,2
SlogP_VSA8,204.88289976119995,0.00011388080717922855,0.0004317558600646854,0.3317975069124424,2
TPSA,5645.360215425491,0.0021282550386902133,0.008278997764191946,0.8087565668202765,2
EState_VSA1,1721.1010291576385,5.0823286509138474e-05,0.0006884193652225447,0.3294936589861751,2
EState_VSA10,308.811870098114,-3.1174974185327334e-05,0.0002283146928377787,0.13594501843317972,2
EState_VSA2,5668.661814689636,6.933124072798224e-05,0.002494183722384634,0.44470127188940095,2
EState_VSA3,6209.168408870697,-3.690331426144944e-05,0.0016813735381898543,0.23732804147465442,2
EState_VSA4,5756.585507631302,0.0003426481181954599,0.002237025042361663,0.5138257004608295,2
EState_VSA5,3172.887480735779,-0.00014709546927590966,0.0016373896121944763,0.22119882027649768,2
EState_VSA6,2320.503838300705,0.0002772735140277205,0.002008620074199588,0.486175732718894,2
EState_VSA7,1833.9764499664307,0.0003932882098216572,0.0021730121406810616,0.5276503594470046,2
EState_VSA8,5205.259449481964,0.0010949625980140932,0.006700022427813494,0.7142865023041475,2
EState_VSA9,3027.906221151352,0.00030466959345361034,0.0025118175992863375,0.5184338294930876,2
VSA_EState1,5012.193655967712,0.00039231329659788485,0.003883459657683937,0.5875583686635945,2
VSA_EState2,7838.781728744507,0.011206087662448166,0.029050334582937987,0.9470055069124423,2
VSA_EState3,6272.890608549118,0.0011783692591803064,0.004260697912312575,0.675116064516129,2
VSA_EState4,5340.883563518524,0.0020281460722975765,0.006808466474725081,0.7811067880184331,2
VSA_EState5,8759.898870229721,0.0010814185107454466,0.005178239348138127,0.6981575990783411,2
VSA_EState6,5584.371867179871,0.001125303535600014,0.004430167716273124,0.6751160092165898,2
VSA_EState7,8914.46968626976,0.0005185849520922492,0.003574563432019674,0.5921668248847927,2
VSA_EState8,6106.224556922913,0.00045613962315537717,0.0020829842519537816,0.5322589078341013,2
VSA_EState9,2504.540505886078,0.0011341302043428425,0.0046297898954847545,0.6866365760368663,2
FractionCSP3,7701.429498195648,0.06682862343382957,0.09627158491654678,0.9861760046082949,2
HeavyAtomCount,0.0,0.0,0.0,0.09907838479262673,2
NHOHCount,342.49534821510315,-1.327636936454546e-06,0.0001613048009299419,0.1451616451612903,2
NOCount,107.5700192451477,1.1173967944427821e-05,8.03301589798993e-05,0.20506933640552996,2
NumAliphaticCarbocycles,445.6940631866455,-6.873795274015549e-05,0.001612871106000517,0.22350268202764978,2
NumAliphaticHeterocycles,1319.2036113739014,0.001557388775083568,0.007269571453520831,0.7603691889400922,2
NumAliphaticRings,707.4324688911438,0.0019095418706408685,0.0032933221192381523,0.69124467281106,2
NumAmideBonds,1024.3027002811432,0.0025415942294426453,0.011271327973394118,0.8387101751152073,2
NumAromaticCarbocycles,0.0,0.0,0.0,0.09907838479262673,2
NumAromaticHeterocycles,31.593730926513672,-3.63449857163467e-05,0.00018898543544340157,0.12211995852534561,2
NumAromaticRings,231.2142689228058,0.001012885293343413,0.0032280520948424563,0.6198159539170506,2
NumAtomStereoCenters,1321.8089654445648,0.0002752025655841539,0.0023005604772721143,0.5000005299539171,2
NumBridgeheadAtoms,896.9946880340576,0.0009601838952176978,0.0038561697775388276,0.6359451705069125,2
NumHAcceptors,903.2616522312164,0.001559404470860487,0.00793614289789799,0.7718898755760369,2
NumHDonors,191.67551922798157,-4.733461948404627e-05,0.00021589511076541766,0.12442422580645161,2
NumHeteroatoms,135.73663854599,3.118556247073689e-05,0.0007159823557898896,0.3133642857142857,2
NumHeterocycles,620.1582927703857,0.0010095395977050615,0.004784887830776684,0.6774197741935485,2
NumRotatableBonds,1444.2539610862732,0.00019006873531496327,0.004037912796599947,0.5483876451612902,2
NumSaturatedCarbocycles,932.9242784976959,0.0022246364761872974,0.0069656783844625,0.7949313548387097,2
NumSaturatedHeterocycles,708.2106566429138,0.0004516275792957214,0.00223943029191417,0.5414750921658986,2
NumSaturatedRings,553.2668907642365,0.002046010132647591,0.0075527772920924545,0.7972354285714286,2
NumSpiroAtoms,486.73750162124634,0.000385569671604008,0.001028920058565602,0.44930914746543776,2
Phi,2130.0125098228455,0.00016681876575568854,0.0017416840534372057,0.44930936405529953,2
RingCount,59.012779712677,0.00014200844681004908,0.00029422221898670774,0.3410139861751152,2
MolLogP,9858.701333522797,0.005285980188129169,0.026316259941031112,0.9170516405529954,2
MolMR,6161.656505584717,0.00021917454787662716,0.0026691068858305713,0.5092174377880184,2
fr_Al_COO,32.75227975845337,-1.8509807780509036e-06,3.253724371363113e-05,0.1129033732718894,2
fr_Al_OH,98.51291084289551,-1.0431004791233711e-05,0.00010561993701537709,0.11520757603686636,2
fr_Al_OH_noTert,182.5173282623291,2.2473391353089454e-05,0.0001973136622779353,0.24193573732718895,2
fr_ArN,4.188570022583008,-2.9709812888023544e-06,8.808045871135291e-06,0.09677428110599078,2
fr_Ar_COO,0.0,0.0,0.0,0.09907838479262673,2
fr_Ar_N,310.32264041900635,0.00032696932858801707,0.001774752280368876,0.4815671428571428,2
fr_Ar_NH,756.6643080711365,0.0018678144347216374,0.005199409080625341,0.7557608248847927,2
fr_Ar_OH,17.7046799659729,9.727571324669171e-07,8.315697858938113e-06,0.16129043778801844,2
fr_COO,0.0,0.0,0.0,0.09907838479262673,2
fr_C_O,6.362229824066162,-1.2384882780436257e-07,8.654068802960333e-07,0.1013825806451613,2
fr_HOCCN,123.70472025871277,7.180478817349623e-05,0.0002929522445207755,0.2995393917050691,2
fr_Imine,169.8256597518921,2.6424933305180254e-05,0.00022481814011567257,0.2534564608294931,2
fr_NH0,697.8330984115601,0.00013439152102980855,0.0015418177638911183,0.4170511152073733,2
fr_NH1,730.5784697532654,0.0003400809731889054,0.0010122112093940907,0.4308760230414746,2
fr_NH2,27.787839889526367,6.6403254003921665e-06,8.43929080659513e-05,0.20046096313364054,2
fr_Ndealkylation1,449.5929927825928,0.0007574610439802509,0.0027665826972156572,0.5875579907834101,2
fr_Ndealkylation2,394.0227062702179,0.000627474580521753,0.0023008165448196584,0.5622123456221199,2
fr_aldehyde,10346.81110548973,0.06466252858526046,0.08143482265827313,0.9815677741935483,2
fr_alkyl_carbamate,0.0,0.0,0.0,0.09907838479262673,2
fr_alkyl_halide,0.0,0.0,0.0,0.09907838479262673,2
fr_allylic_oxid,216.27979159355164,-1.2294261351014634e-05,0.0005492299256219148,0.17511548387096773,2
fr_amidine,125.70192003250122,0.00026012099667641617,0.0003624195802845382,0.3640555253456221,2
fr_aniline,26.668710231781006,3.37447432081972e-05,0.00016804823907010577,0.2442397603686636,2
fr_aryl_methyl,200.4463014602661,2.2414683017940586e-05,0.00013162792203372998,0.22580671889400925,2
fr_benzene,0.0,0.0,0.0,0.09907838479262673,2
fr_bicyclic,2174.1055557727814,0.001981773030544898,0.0066658362207743915,0.7741941612903226,2
fr_epoxide,1769.1115036010742,0.0059626410001058176,0.015699224791531786,0.9032263917050692,2
fr_ester,103.7000823020935,4.378939216758138e-05,0.00026066618952078524,0.2834103456221198,2
fr_ether,724.1893420219421,9.966861377215808e-05,0.0028197510666697415,0.4677423778801843,2
fr_furan,89.18707013130188,4.196559326513638e-05,9.202440665516038e-05,0.23963152073732719,2
fr_guanido,0.0,0.0,0.0,0.09907838479262673,2
fr_halogen,7.433560132980347,7.104412388381221e-08,3.7801432471122746e-07,0.1428572396313364,2
fr_imidazole,314.65077924728394,-5.084290096363242e-06,0.0002570601369286732,0.15437820737327188,2
fr_imide,225.26522874832153,2.5362137741313796e-05,0.0001831778930808999,0.23732747004608298,2
fr_ketone,9838.461768627167,0.048521907473438444,0.07084193482881423,0.9746553225806452,2
fr_ketone_Topliss,185.84476256370544,3.4956406273878303e-06,0.000604545890521542,0.26958551152073734,2
fr_lactam,334.8811411857605,0.0007274901142878875,0.0022067353826442956,0.5622123317972351,2
fr_lactone,97.35058069229126,1.550946264747277e-05,0.00018387395926061723,0.23041494470046084,2
fr_methoxy,231.9398181438446,0.0001413932514514493,0.0006615656271766617,0.3709680322580645,2
fr_morpholine,375.9168906211853,0.0008315346404497937,0.0014050569562859645,0.5115210967741936,2
fr_nitrile,94.52667880058289,5.332422377350432e-05,0.0002476826334735263,0.283410331797235,2
fr_nitro,0.0,0.0,0.0,0.09907838479262673,2
fr_nitro_arom,0.0,0.0,0.0,0.09907838479262673,2
fr_oxazole,325.5678472518921,0.00012205153159771664,0.0012927911777853552,0.3870971059907834,2
fr_oxime,18.89046025276184,-3.2707393715525336e-06,7.093675089536778e-05,0.11290334562211982,2
fr_para_hydroxylation,0.0,0.0,0.0,0.09907838479262673,2
fr_phenol,0.0,0.0,0.0,0.09907838479262673,2
fr_phenol_noOrthoHbond,0.0,0.0,0.0,0.09907838479262673,2
fr_piperdine,440.4775810241699,3.755800734094872e-05,0.0010034914988099643,0.3317976082949309,2
fr_piperzine,122.90178871154785,6.484390439555621e-05,0.000563152703371988,0.3202767142857143,2
fr_priamide,86.17328023910522,4.2289471490342125e-05,0.000312421112308792,0.28801861290322583,2
fr_pyridine,329.0445194244385,0.0006604075872480575,0.0017566081970766896,0.5276501105990783,2
fr_quatN,0.0,0.0,0.0,0.09907838479262673,2
fr_term_acetylene,7.969689846038818,-1.471964264254666e-07,1.1994459351073157e-06,0.10368674193548387,2
fr_tetrazole,61.2283501625061,1.900506130827484e-05,7.351261058629331e-05,0.20737343778801842,2
fr_unbrch_alkane,72.27296996116638,-6.8835048466275864e-06,5.271346698139454e-05,0.10368681105990783,2
fr_urea,52.02038025856018,-2.5510069995959837e-06,3.1081354979372255e-05,0.10599094009216589,2
cnt_C,253.13793754577637,3.823562816029913e-06,0.00019958009258708287,0.22580675115207374,2
cnt_N,700.7727484703064,0.0028496626616018594,0.008501107026512118,0.8294935161290322,2
cnt_O,181.6413197517395,6.799164919413236e-07,9.992461955528269e-05,0.1889403410138249,2
cnt_H,1663.523315668106,0.0028725835649188237,0.01590405802715846,0.8755766036866359,2
n_total_atoms,609.1101713180542,-2.3677350129813755e-06,0.00041408663943332685,0.1866363594470046,2
fc_abs_sum,28.117899894714355,-7.585291133697658e-05,0.0006103792587368039,0.16129046082949308,2
n_aromatic_atom,582.6716289520264,0.003058374273250214,0.01221817004004994,0.8617515622119815,2
n_ring_atom,993.1248936653137,0.0005553085246783995,0.0015407901036181982,0.5023046405529954,2
n_sp,7.9297099113464355,1.9551821890950728e-07,1.1686813396464825e-06,0.14976968663594473,2
n_sp2,98027.34498929977,0.38581020913772596,0.6048719419639035,1.000001,2
n_sp3,447.5483102798462,0.00041429099635638124,0.0017039188149106923,0.4953920875576037,2
n_deg1,332.78012204170227,-4.953864278918752e-05,0.0003474233472108811,0.14285748847926266,2
n_deg2,1124.713326215744,8.36675066768322e-05,0.0009456383075900712,0.3548392165898618,2
n_deg3,1481.4070179462433,0.00037953797538771704,0.002128623072020329,0.5138254377880185,2
n_deg4,293.57666969299316,-2.3982498316882372e-05,0.00042450583690930676,0.16589892626728112,2
n_pos_charge,0.0,0.0,0.0,0.09907838479262673,2
n_bonds,170.83456087112427,0.0016210291906502473,0.0033319302163383824,0.677419599078341,2
n_single,246.28125143051147,6.943891231679377e-05,0.0003744151634984054,0.30875605529953914,2
n_double,1855.971049785614,0.009791313095653498,0.021584205428031255,0.9308761705069124,2
n_triple,0.0,0.0,0.0,0.09907838479262673,2
n_arom_bond,0.0,0.0,0.0,0.09907838479262673,2
n_conj_bond,15481.503356218338,0.19524167450699328,0.1866852955379045,0.9953926912442397,2
n_ring_bond,954.3451247215271,0.000714130334919455,0.004041263136874729,0.6244244516129033,2
max_ring_size,2635.7080206871033,0.009264534467594721,0.024793054084879747,0.9331803594470046,2
n_carbo_ring,12.56309986114502,1.6231077389350368e-06,2.546702329472331e-05,0.17281117050691244,2
ring_3,834.4904713630676,0.0012344233260252412,0.0025838370687460313,0.6267285714285714,2
ring_4,882.4046919345856,0.0015883281463289379,0.00412596116206458,0.7027654423963133,2
ring_5,1323.5383644104004,0.0028654850601939896,0.008763988686696622,0.836406064516129,2
ring_6,326.9914605617523,0.00012851442851461448,0.0006620865881428012,0.3617514884792627,2
ring_7,24.70738983154297,-3.450394255882783e-06,1.724871702494841e-05,0.09447017050691245,2
ring_8,0.0,0.0,0.0,0.09907838479262673,2
r_hetero,308.2769310474396,7.30935709243985e-05,0.000630877190348391,0.33640584331797235,2
r_aromatic_atom,155.25340127944946,7.875390874068077e-06,0.0004076398662457992,0.26036889861751156,2
r_ring_atom,953.8711166381836,0.0001672397545905868,0.0011318571996577305,0.41244288018433184,2
r_sp,92.03994131088257,7.147621232272971e-07,4.0743407467551595e-05,0.17281124884792626,2
r_sp2,1762.7333796024323,0.005414972131404694,0.011922440333848459,0.8801849124423964,2
r_sp3,3296.1247441768646,0.0043866751429809,0.026004424712496064,0.9078347741935483,2
r_double,1331.6869339942932,0.00169684152175818,0.008353959848011523,0.7857148248847927,2
r_triple,287.94665241241455,0.00012376318506468476,0.00047531272736935787,0.3387099815668203,2
r_arom_bond,66.07860040664673,3.715789643773393e-05,0.00010944602269745666,0.2419356543778802,2
r_conj_bond,10694.499285459518,0.027775824533754784,0.03763903380907089,0.9585263041474655,2
r_multiple,2856.929501056671,0.018183003574376515,0.038876787974972515,0.9562218433179722,2
MaxAbsEStateIndex,6862.9836602211,0.001664666931518294,0.005398602166845206,0.7373280506912442,3
MinAbsEStateIndex,10360.278979063034,0.00037548318899013335,0.0035361136019937006,0.5806461198156682,3
MinEStateIndex,6218.093881607056,0.0005172794872725817,0.002307881986630932,0.562212801843318,3
qed,12209.791733264923,0.002721617510565033,0.007301713535817328,0.806452594470046,3
SPS,4442.611557722092,0.0010876564570328929,0.004085244694669367,0.6774200967741936,3
MolWt,3407.9218049049377,-7.063598907748325e-05,0.001442735401805946,0.22580713824884796,3
HeavyAtomMolWt,1470.452739238739,-0.00029673427044309977,0.0017217595422726055,0.23732774193548387,3
ExactMolWt,45.00049018859863,6.361592599646304e-07,1.0057593087782941e-05,0.15898631797235024,3
NumValenceElectrons,726.5780186653137,0.000968887176765848,0.002500504408703228,0.6198161013824884,3
MaxPartialCharge,10506.646008014679,0.004654935604098654,0.012444070429253214,0.8732728525345622,3
MinPartialCharge,7506.705870628357,0.0014183024210491723,0.007776899937472389,0.7626737050691244,3
MaxAbsPartialCharge,6491.328204154968,0.008882743175420982,0.02699671960728786,0.9354847188940093,3
MinAbsPartialCharge,4247.4763560295105,0.004066425659107681,0.011606212083444797,0.8594477373271889,3
FpDensityMorgan1,3668.9014661312103,0.000314734612173867,0.0017188638118097294,0.4815675161290322,3
FpDensityMorgan2,3985.4166951179504,0.0005283358565963736,0.0025479465753355055,0.5875583225806451,3
FpDensityMorgan3,5086.877833366394,0.00042963238195696253,0.004313170907749044,0.6082957096774194,3
BCUT2D_MWHI,9714.630091428757,0.007125941923095225,0.017730892414206785,0.9078350506912441,3
BCUT2D_MWLOW,11371.932547092438,0.009771352509235864,0.026425020034827783,0.9377889907834102,3
BCUT2D_CHGHI,7346.997010469437,0.0025778175137665003,0.009159032366641699,0.8179732304147466,3
BCUT2D_CHGLO,8646.18007183075,0.002579970438109813,0.007342099564658326,0.8064525437788018,3
BCUT2D_LOGPHI,7457.506254434586,0.0010696361419006318,0.003647697718994771,0.6728119447004608,3
BCUT2D_LOGPLOW,10903.913025856018,0.004160992692380017,0.009444390805636742,0.852535529953917,3
BCUT2D_MRHI,24694.340228796005,0.0929034620436644,0.10294441966701462,0.9884802580645161,3
BCUT2D_MRLOW,9472.041267871857,0.00829965487176787,0.022956739841490763,0.9239640783410138,3
AvgIpc,8833.93307352066,0.0024748906106212276,0.008368094158527472,0.8110608433179723,3
BalabanJ,7486.036073923111,0.0013234919564749648,0.0044711842503163185,0.691245129032258,3
BertzCT,16156.410527467728,0.033782599745627605,0.06427132277334777,0.9723512165898618,3
Chi0,1624.1259136199951,3.837968492463317e-05,0.001170681707266815,0.3456227004608295,3
Chi0n,5179.786301612854,0.00014311674038963718,0.0017402052261843517,0.437788801843318,3
Chi1,5281.655592679977,0.0005227904208538192,0.0063704410914421404,0.6705077050691245,3
Chi1n,4527.067791700363,-0.00010614902149967409,0.0018005043436918316,0.2488486728110599,3
Chi2n,5077.583022117615,0.0005448843558798655,0.0024862642372956135,0.5806459354838709,3
Chi3n,4684.571199655533,0.0002586605752627813,0.002511853639791123,0.5230422304147465,3
Chi4n,5054.306229352951,9.322364539542937e-05,0.0025307277917729384,0.4769592949308756,3
HallKierAlpha,5614.561232328415,0.025940233122964902,0.05704587738878947,0.967742737327189,3
Ipc,6251.358973264694,0.00033720637085777325,0.0032799355538205358,0.5691252488479263,3
Kappa1,2791.1913924217224,0.00026049088928100094,0.0019254800768447452,0.5000006497695852,3
