cid,smiles,mw,homo,mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
18980569,NN1OC=CC=C1,98.10324,-8.5936275126405,<rdkit.Chem.rdchem.Mol object at 0x1334798c0>,5.107777777777778,5.107777777777778,1.125,1.125,0.4376555691267967,17.0,98.10499999999999,92.05699999999999,98.048012812,38,0,0.12096123562498838,-0.37258370612559405,0.37258370612559405,0.12096123562498838,1.4285714285714286,2.2857142857142856,2.5714285714285716,16.696355458764163,10.56355000175709,1.862384879090724,-2.1110161414515227,1.9072440968543005,-2.230810186646519,4.996718776352801,-0.061098704923113284,1.6856161633204378,2.4901460616686917,108.25742227201614,5.112884175122364,3.74221323191195,3.74221323191195,3.393846850117352,1.9346742257248941,1.9346742257248941,1.135353105964515,1.135353105964515,0.6052433721877979,0.6052433721877979,0.32042381239421885,0.32042381239421885,-0.9600000000000001,47.19725257297226,4.205562913907285,1.6597701446280992,0.939793388429752,41.586484269557545,4.8375885837366335,6.26208044842079,0.0,0.0,0.0,0.0,0.0,5.842670270266239,0.0,5.172220518069403,0.0,12.152040213667762,0.0,6.199954889820448,4.8375885837366335,0.0,0.0,5.172220518069403,5.842670270266239,0.0,0.0,24.614075551909004,0.0,0.0,5.842670270266239,0.0,0.0,0.0,5.172220518069403,4.8375885837366335,0.0,0.0,24.614075551909004,0.0,0.0,0.0,38.489999999999995,0.0,0.0,0.0,0.0,0.0,5.172220518069403,6.26208044842079,18.35199510348821,0.0,4.8375885837366335,5.842670270266239,0.0,0.0,4.621527777777778,1.125,0.0,5.107777777777778,0.0,6.645694444444445,0.0,0.0,0.0,7,2,3,0,1,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0.9971811094083523,1,0.1347000000000001,25.391399999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18736425,CC1=NN(SC1)C,116.18472,-8.4358014793505,<rdkit.Chem.rdchem.Mol object at 0x133479930>,4.101851851851852,4.101851851851852,1.0659722222222223,1.0659722222222223,0.4379062519457049,20.285714285714285,116.189,108.12499999999999,116.04081925599999,40,0,0.05492869216210138,-0.24180409504257322,0.24180409504257322,0.05492869216210138,1.8571428571428572,2.5714285714285716,2.7142857142857144,32.17212752850952,10.50706617041378,2.0392194935337336,-1.9792839718295967,2.1353173157793566,-1.904349839505664,7.974761830017919,0.6269450415625527,1.866819311165902,2.498376868850235,99.86291712607164,5.276020881938894,4.509782262650326,5.326278843578052,3.2876937002347035,2.1956231042730785,3.138121745132815,1.5729349274504865,2.6482566396481166,0.7718069911285712,1.7739996171484038,0.4849725193360281,1.1134962017707746,-0.18000000000000005,46.67048277914755,4.966627565982405,1.7381205361963379,1.0917232017523564,47.71202592978234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.414218784400288,5.101407525739722,0.0,0.0,18.87166016607182,12.75935698544789,5.752853606746789,0.0,17.6596079691519,0.0,4.414218784400288,5.101407525739722,6.923737199690624,12.800525589423978,0.0,0.0,0.0,0.0,0.0,0.0,11.947922966381196,22.92642937659497,0.0,0.0,6.923737199690624,5.101407525739722,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,5.752853606746789,5.711685002770702,11.947922966381196,18.3856279667681,5.101407525739722,0.0,1.8842592592592593,1.7349537037037035,0.0,4.101851851851852,1.215277777777778,1.0659722222222223,0.0,0.0,2.0381944444444446,1.9594907407407407,0.75,7,0,2,0,1,1,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,1.2332281954389785,1,0.9559,33.32999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18740881,CC/C=N/N(C(=C)NC)C,141.2141,-8.4085900943005,<rdkit.Chem.rdchem.Mol object at 0x1334799a0>,4.059675925925926,4.059675925925926,0.7960185185185189,0.7960185185185189,0.4670423068511026,9.9,141.218,126.09799999999998,141.12659748,58,0,0.11421715796782778,-0.3739052276392982,0.3739052276392982,0.11421715796782778,1.8,2.4,2.8,15.471959249822678,10.548557398145357,1.9129819684656295,-2.135366489714272,1.9081405927055302,-2.1978896329842073,5.556621523807574,0.42059675430364335,1.981272337814071,3.716225455781866,128.81290899230692,7.983127663125442,6.885991022562637,6.885991022562637,4.718744015013407,3.3479277452407823,3.3479277452407823,1.9265933050668678,1.9265933050668678,1.1166369788584052,1.1166369788584052,0.43561988661278855,0.43561988661278855,-0.99,148.59542533605534,9.009999999999998,4.8486291714348715,3.119014401312637,62.41445504193145,5.316788604006331,5.8209740960423995,0.0,0.0,0.0,0.0,5.008912523954531,0.0,5.101407525739722,0.0,13.502672883289122,6.4208216229260096,20.309944544889696,0.0,0.0,6.2146005795353165,0.0,10.325701127960862,5.101407525739722,13.344558822616634,14.09534396535438,12.399909779640897,0.0,0.0,5.316788604006331,0.0,0.0,0.0,25.318857068844228,0.0,0.0,13.344558822616634,17.50131730538062,0.0,0.0,0.0,27.63,0.0,0.0,0.0,0.0,0.0,12.241795718968408,0.0,5.008912523954531,27.23368174458032,16.99713181334455,0.0,0.0,0.0,0.0,8.648907785336357,0.0,0.7960185185185189,0.0,2.7816014739229025,5.768221844293273,3.6719170445956157,0.5714285714285714,10,1,3,0,0,0,0,0,0,0,0,0,3,1,3,0,4,0,0,0,0,0,4.3686148834628185,0,1.0046,44.74570000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18717502,CN1N=CS(C1)(C)C,132.22718,-7.3718363238955,<rdkit.Chem.rdchem.Mol object at 0x133479a10>,4.1342592592592595,4.1342592592592595,0.46122685185185197,-0.46122685185185197,0.4778485712655705,28.625,132.232,120.136,132.072119384,48,0,0.0700475224914413,-0.29083032390977703,0.29083032390977703,0.0700475224914413,1.625,2.25,2.375,32.264747612256265,11.164218808551942,2.154700923882878,-2.198855556414677,2.3978361344753067,-2.090414610706956,8.427496086950724,0.4290552521467084,1.8246987351738495,2.584888924556852,119.59707739381875,6.198670612749268,5.587132531839952,6.403629112767678,3.6009536313038994,2.562514227182012,5.244262179018121,2.6312976234157865,6.347654518063212,1.049183234727383,2.753310280320754,0.7562925657390555,2.2688776972171665,-0.18000000000000005,58.390359525563184,5.947877237851663,1.6534664639645444,1.1549482884095654,51.877677257477494,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954531,0.0,15.12948407788708,0.0,0.0,12.511538367022808,7.04767198267719,11.423420953089455,0.0,15.574709115503456,0.0,5.008912523954531,5.101407525739722,0.0,25.435998739433355,0.0,0.0,0.0,0.0,0.0,0.0,10.028076552147358,35.99154382674398,0.0,0.0,0.0,5.101407525739722,0.0,0.0,0.0,15.6,10.028076552147358,0.0,0.0,0.0,0.0,5.876788389733356,0.0,0.0,12.05658450663172,23.159578456118627,0.0,0.0,0.0,0.0,6.12962962962963,2.076388888888889,1.1319444444444444,0.0,4.527777777777778,0.0,1.5509259259259256,0.8,8,0,2,0,1,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1.2293269430707239,1,0.8968,40.561000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18717301,Cn1c(C)n[nH]c1=C,111.14506,-8.214572918894,<rdkit.Chem.rdchem.Mol object at 0x133479a80>,3.8912037037037037,3.8912037037037037,0.8356481481481484,0.8356481481481484,0.4873866382059992,18.5,111.148,102.076,111.07964728799999,44,0,0.1269005076340411,-0.31737908162667355,0.31737908162667355,0.1269005076340411,1.75,2.375,2.5,15.483605255833757,10.573049818207494,2.0898251306300373,-2.08227754760785,2.0099189472969634,-2.1862395634282006,5.819288542886133,0.6152158834688243,1.9843434788584122,2.7245045552536293,147.75277207532298,6.146264369941973,5.101533972186463,5.101533972186463,3.71521405516327,2.445194177093148,2.445194177093148,1.7765313648049297,1.7765313648049297,1.237048159266775,1.237048159266775,0.4907441501906311,0.4907441501906311,-0.99,75.40505219661966,5.152653352353781,1.5055034975014996,0.558522220935787,48.678739659609,4.899909730850477,11.656593881799669,0.0,0.0,0.0,0.0,5.425791397110385,0.0,5.101407525739722,0.0,6.578935683598497,6.923737199690624,7.04767198267719,0.0,0.0,5.835619785757269,0.0,10.325701127960862,5.101407525739722,6.923737199690624,7.04767198267719,12.399909779640897,0.0,0.0,5.425791397110385,0.0,0.0,0.0,17.783201499284935,0.0,0.0,6.923737199690624,17.50131730538062,0.0,0.0,0.0,27.63,0.0,0.0,0.0,0.0,0.0,11.656593881799669,0.0,0.0,18.87131891321829,17.106134606448606,0.0,0.0,0.0,1.8888888888888888,3.8912037037037037,2.738425925925926,1.789351851851852,0.0,0.0,5.607638888888888,1.917824074074074,0.4,8,1,3,0,1,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0.9696672054226805,1,0.3260000000000001,33.14769999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18714588,CC=NN(CC)C,100.16218,-8.416209282114501,<rdkit.Chem.rdchem.Mol object at 0x133479af0>,3.951388888888889,3.951388888888889,0.9765277777777778,0.9765277777777778,0.37229247000938476,10.142857142857142,100.16499999999999,88.06899999999999,100.10004838399999,42,0,0.03280327983981013,-0.30072374727584,0.30072374727584,0.03280327983981013,1.7142857142857142,2.2857142857142856,2.4285714285714284,15.421146751134085,10.73709104169625,1.7708233054745952,-2.0546349285360717,1.7600572037038082,-2.0792467393505283,5.520896008369816,0.3769805117229454,1.679822907155627,3.159487600385118,59.10049400592805,5.698670612749268,5.178884241376089,5.178884241376089,3.308060412490447,2.5060973016401307,2.5060973016401307,1.3475458318560714,1.3475458318560714,0.7702388880227703,0.7702388880227703,0.27876937002347035,0.27876937002347035,-0.53,31.916635235956914,6.47,3.6528153564899446,3.2963341491124023,44.82431166171445,5.008912523954531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101407525739722,0.0,0.0,13.847474399381248,19.80702896812508,0.0,0.0,6.2146005795353165,0.0,5.008912523954531,5.101407525739722,13.847474399381248,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.815941492079613,0.0,0.0,13.847474399381248,5.101407525739722,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,6.544756405912575,0.0,6.2146005795353165,18.980321706322346,12.025144725430346,0.0,0.0,0.0,0.0,5.826388888888889,0.0,0.0,0.0,1.78125,4.947916666666666,1.9444444444444444,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,3.3762450509271345,0,0.9438,32.469999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19043181,NNC(=O)NCCCl,137.56812,-10.0222252277655,<rdkit.Chem.rdchem.Mol object at 0x133479b60>,10.16483024691358,10.16483024691358,0.3962500000000002,-0.41143518518518474,0.20595260534368975,8.25,137.57,129.506,137.035589556,48,0,0.32844522420172084,-0.33586270069008356,0.33586270069008356,0.32844522420172084,1.75,2.375,2.75,35.495662627222444,10.72998070508226,1.8979693422632704,-1.9753138138333894,1.6752411316464264,-2.400390774203889,6.176416164096342,0.24150344190905174,1.8266332986704337,2.988598647973156,76.92878689342031,6.405777393935816,4.277776595035811,5.033705541054266,3.808060412490447,2.1136139123324424,2.6481363961572915,1.0892206443305885,1.4671851173398156,0.5111425982969106,0.7001248348015241,0.21180763174211914,0.30629874999442597,-0.48000000000000004,56.62563225878344,7.519999999999999,4.6733742331288335,3.7011594202898546,52.34367466801198,5.316788604006331,0.0,0.0,0.0,0.0,6.031114512338072,5.425791397110385,10.63720745433806,0.0,11.600939890232516,0.0,0.0,12.424759850882914,0.0,4.794537184071822,17.63205440257059,0.0,10.742580001116716,5.842670270266239,0.0,12.424759850882914,0.0,0.0,0.0,16.585250271382954,4.794537184071822,0.0,11.600939890232516,18.455874363220985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14999999999999,6.031114512338072,4.794537184071822,0.0,0.0,12.424759850882914,0.0,0.0,0.0,5.425791397110385,5.316788604006331,17.443610160498753,0.0,5.219258314436885,10.16483024691358,2.375,1.8910802469135803,5.1039361300075585,-0.41143518518518474,0.0,0.4351080246913581,0.0,0.6666666666666666,8,4,4,0,0,0,2,0,0,0,0,0,2,3,5,0,2,0,0,0,0,0,4.392971779141103,0,-0.6019000000000003,31.4418,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18759237,O=C=NN1CC1N=C=O,125.08552,-10.2219567940325,<rdkit.Chem.rdchem.Mol object at 0x133479bd0>,9.5465589569161,9.5465589569161,0.2602314814814819,-0.2602314814814819,0.2759204610114501,21.77777777777778,125.08699999999999,122.06299999999999,125.022526336,46,0,0.2578538472984758,-0.25479233629794135,0.2578538472984758,0.25479233629794135,1.4444444444444444,2.2222222222222223,2.7777777777777777,16.13432341586778,10.804745717290121,2.3238445179847753,-1.8023557097315528,2.160424096459803,-1.8654478741561706,5.354810192426176,0.5100912205331293,2.500546269873041,2.407479754750345,179.85828748943996,6.69023444431199,4.4425944178037735,4.4425944178037735,4.3805400575618805,2.296335721938844,2.296335721938844,1.5143318379620172,1.5143318379620172,0.9318098777455448,0.9318098777455448,0.44838498571168367,0.44838498571168367,-1.44,205.04479412958938,5.6922751322751335,2.2188995290698696,1.223223140495868,50.671905079736256,0.0,0.0,6.165775612134527,6.079939479738863,6.079939479738863,0.0,5.008912523954531,9.589074368143644,4.992404732635668,0.0,5.101407525739722,0.0,0.0,6.544756405912575,9.589074368143644,12.159878959477727,0.0,5.008912523954531,10.09381225837539,6.165775612134527,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.879323501479362,9.589074368143644,0.0,0.0,10.09381225837539,0.0,0.0,0.0,61.87,0.0,9.589074368143644,0.0,6.165775612134527,6.544756405912575,0.0,17.16879148343226,0.0,0.0,10.09381225837539,0.0,0.0,0.0,22.36200680272109,4.522546296296296,0.0,0.0,0.0,2.430446900982615,0.5183333333333334,0.0,0.5,9,0,5,0,1,1,0,0,0,0,1,0,5,0,5,1,2,0,1,1,0,1,1.403398512260158,1,-0.7853000000000001,26.736999999999995,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18763790,CC1=CSCN1N,116.18472,-8.1435512039135,<rdkit.Chem.rdchem.Mol object at 0x133479c40>,5.422453703703704,5.422453703703704,0.9085648148148149,0.9085648148148149,0.4729408269143743,20.285714285714285,116.18900000000002,108.125,116.04081925599999,40,0,0.08334511598889956,-0.30464645354024344,0.30464645354024344,0.08334511598889956,2.0,2.7142857142857144,2.857142857142857,32.166452255158035,10.565774838820102,2.0350096464608467,-2.0806410696836353,2.171458707907521,-2.2429041277879445,8.018330448389866,0.43361795694177035,1.9053999311004344,2.5387579921231493,99.86291712607164,5.276020881938894,4.21726920552962,5.033765786457346,3.304530452640311,2.11108598309912,3.159840773079777,1.5247861326734327,2.352020616149443,0.9205460321868607,1.8555660564615417,0.40768423315880886,1.2230526994764268,-0.15000000000000005,49.54039820861129,4.995985401459854,1.7569232979029015,0.8937269705480686,47.33161359812219,5.008912523954531,0.0,0.0,0.0,0.0,0.0,0.0,5.842670270266239,0.0,11.761884949391115,0.0,12.331789290345286,5.697039313055833,5.876788389733356,0.0,11.761884949391115,0.0,5.008912523954531,5.842670270266239,6.923737199690624,5.876788389733356,11.105091403710496,0.0,0.0,5.842670270266239,0.0,0.0,11.761884949391115,10.885700913687888,0.0,0.0,6.923737199690624,11.105091403710496,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,0.0,11.573827702789188,0.0,16.770797473345645,6.923737199690624,5.408052090654662,5.842670270266239,0.0,1.7291666666666665,0.0,3.7824074074074074,1.1574074074074074,6.331018518518519,0.0,0.0,2.0,0.0,0.5,7,2,2,0,1,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,1.2539375925439427,1,0.7277,32.24139999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18943176,NNC(C(=O)O)C(=O)O,134.09074,-10.1071247491215,<rdkit.Chem.rdchem.Mol object at 0x133479cb0>,9.848657407407408,9.848657407407408,1.5092592592592589,-1.7175925925925932,0.20131585805491894,9.555555555555555,134.09099999999998,128.04299999999998,134.032756672,52,0,0.333245953625828,-0.47960262845898965,0.47960262845898965,0.333245953625828,1.3333333333333333,1.6666666666666667,1.6666666666666667,16.391911109746236,10.319297538919422,2.225367569069962,-2.0174740156716657,1.7849919369100637,-2.46501514886577,5.965889116917122,-0.1505193298275208,1.6423714487439025,3.9899920112031126,119.77443751081734,7.439157588755425,4.3656243103068935,4.3656243103068935,4.09142281507558,2.010162424343073,2.010162424343073,1.2761547045366188,1.2761547045366188,0.6605678168093437,0.6605678168093437,0.2482053833391589,0.2482053833391589,-1.1400000000000001,64.0524865010122,7.859999999999999,3.0009026288032037,2.064092759708329,50.240535861958044,10.213054789681411,0.0,0.0,6.041840829147961,0.0,11.938610575903697,5.842670270266239,15.01486576525403,0.0,0.0,0.0,0.0,0.0,0.0,19.802129157825057,11.938610575903697,0.0,5.425791397110385,5.842670270266239,6.041840829147961,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,28.193506194733068,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,112.64999999999999,17.980451405051657,9.589074368143644,0.0,0.0,0.0,0.0,0.0,5.425791397110385,0.0,5.842670270266239,10.213054789681411,0.0,0.0,19.697314814814817,16.040648148148147,1.6018518518518519,1.544444444444445,-1.7175925925925932,0.0,0.0,0.0,0.3333333333333333,9,5,6,0,0,0,0,0,0,0,0,0,4,4,6,0,3,0,0,0,0,0,2.6207882958214643,0,-2.0125,26.3827,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18969803,CCCC(NN)NN,118.18076,-8.9054699853135,<rdkit.Chem.rdchem.Mol object at 0x133479d20>,5.076851851851852,5.076851851851852,0.05555555555555536,0.05555555555555536,0.21773890365764906,10.5,118.18400000000001,104.072,118.12184644799999,50,0,0.08264774255848652,-0.26997424354339794,0.26997424354339794,0.08264774255848652,1.375,1.875,2.0,15.390284379272607,10.279594476437877,1.9703078141286157,-2.1112999281465443,1.871068552854253,-2.4860515214143506,4.522073202090923,0.4131415613593346,1.828631925744047,3.0743734120651833,43.302968908806456,6.405777393935816,5.146264369941973,5.146264369941973,3.8460652149512318,2.7700556100296625,2.7700556100296625,1.6745943256894158,1.6745943256894158,0.9797191962518084,0.9797191962518084,0.5034543236939485,0.5034543236939485,-0.16,58.51622162380951,7.840000000000001,4.986198830409357,2.9240942512225985,49.55385517273084,0.0,0.0,0.0,0.0,0.0,0.0,11.685340540532478,10.85158279422077,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,6.165775612134527,0.0,0.0,0.0,10.85158279422077,11.685340540532478,25.93115605767717,0.0,0.0,0.0,0.0,22.536923334753247,0.0,0.0,0.0,6.165775612134527,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,76.1,0.0,0.0,0.0,6.165775612134527,0.0,12.841643245852019,0.0,0.0,0.0,17.775319993911392,11.685340540532478,0.0,0.0,0.0,0.0,5.033055555555555,10.153703703703703,0.0,2.0754629629629626,2.071111111111111,0.0,1.0,8,6,4,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,0,4.886474853801171,0,-0.9607999999999981,33.34219999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
